!CSV A.01.01
!Agilent Technologies,E8361C,US49010233,A.09.22.11
!Agilent E8361C: A.09.22.11
!Date: Wednesday, September 28, 2022 13:31:53
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S22(DB),S22(DEG)
2723000000,-6.7274079,125.23081
2727500000,-6.8236222,124.48594
2732000000,-7.0349107,124.08936
2736500000,-7.0954733,123.99751
2741000000,-7.0729856,122.7
2745500000,-7.1166477,121.24788
2750000000,-7.1392202,120.78615
2754500000,-6.9999328,120.48185
2759000000,-6.9080124,119.23264
2763500000,-6.9545465,119.18959
2768000000,-6.9090648,120.01482
2772500000,-6.791779,119.66302
2777000000,-6.8790927,118.99271
2781500000,-6.9704204,119.3845
2786000000,-6.8514972,119.42157
2790500000,-6.8467288,118.27367
2795000000,-6.9077578,117.68929
2799500000,-6.8303065,117.76753
2804000000,-6.6189318,117.85645
2808500000,-6.533288,117.2783
2813000000,-6.5216455,118.00929
2817500000,-6.3929148,119.00374
2822000000,-6.3367367,119.11534
2826500000,-6.4601464,119.68821
2831000000,-6.5545506,120.79327
2835500000,-6.5500841,120.82109
2840000000,-6.661756,120.02682
2844500000,-6.8369241,119.51027
2849000000,-6.8650742,119.2845
2853500000,-6.8204575,117.93374
2858000000,-6.9011493,116.65958
2862500000,-6.8689747,116.41901
2867000000,-6.7343583,116.17725
2871500000,-6.6571941,115.34933
2876000000,-6.7148581,115.22506
2880500000,-6.6740742,115.83486
2885000000,-6.6158466,115.28748
2889500000,-6.7235575,114.51759
2894000000,-6.7760186,114.81944
2898500000,-6.6407752,114.42546
2903000000,-6.5544171,113.34464
2907500000,-6.5807629,112.85456
2912000000,-6.4952049,113.15681
2916500000,-6.2963443,113.02871
2921000000,-6.2765436,112.90267
2925500000,-6.2722054,113.98032
2930000000,-6.1610112,114.75871
2934500000,-6.132812,114.68735
2939000000,-6.2348094,114.95895
2943500000,-6.3501811,115.90269
2948000000,-6.3424668,115.73502
2952500000,-6.4551163,114.79385
2957000000,-6.593204,114.5912
2961500000,-6.5732284,114.4027
2966000000,-6.5443249,113.15437
2970500000,-6.597867,111.8653
2975000000,-6.6250987,111.79625
2979500000,-6.4998589,111.56223
2984000000,-6.4593735,110.66934
2988500000,-6.5654283,110.73933
2993000000,-6.5181327,110.86331
2997500000,-6.4425616,110.06044
3002000000,-6.5854688,109.82769
3006500000,-6.4857249,109.75034
3011000000,-6.4477406,108.62736
3015500000,-6.4740477,108.06805
3020000000,-6.3844562,108.18919
3024500000,-6.2148533,107.9916
3029000000,-6.1779709,107.7485
3033500000,-6.1606388,108.48605
3038000000,-6.039762,109.30604
3042500000,-5.9874582,109.40495
3047000000,-6.0913563,109.88259
3051500000,-6.1529965,110.7103
3056000000,-6.133491,110.7309
3060500000,-6.2412276,110.00979
3065000000,-6.3851171,109.98569
3069500000,-6.3952565,109.98861
3074000000,-6.3661036,108.79624
3078500000,-6.4318085,107.71487
3083000000,-6.4553108,107.76414
3087500000,-6.3656473,107.48991
3092000000,-6.3496923,106.43848
3096500000,-6.4481621,106.19917
3101000000,-6.4249368,106.61195
3105500000,-6.3551044,105.6741
3110000000,-6.4493923,104.79514
3114500000,-6.4528961,104.64301
3119000000,-6.3308592,104.33397
3123500000,-6.255249,103.39711
3128000000,-6.261282,102.97305
3132500000,-6.2094722,103.40195
3137000000,-6.0326385,103.5714
3141500000,-6.001524,103.33197
3146000000,-6.0185766,104.15169
3150500000,-5.9057708,104.95948
3155000000,-5.9009676,104.73942
3159500000,-6.0160031,104.97741
3164000000,-6.0578232,105.63512
3168500000,-6.0310206,105.71757
3173000000,-6.0940852,105.03948
3177500000,-6.1924958,104.92725
3182000000,-6.2011962,105.00601
3186500000,-6.1818089,104.09431
3191000000,-6.2741957,103.35323
3195500000,-6.2990556,103.60592
3200000000,-6.205411,103.08398
3204500000,-6.2275639,102.06958
3209000000,-6.3221116,101.42117
3213500000,-6.288588,101.62791
3218000000,-6.2380242,100.60924
3222500000,-6.282618,99.724159
3227000000,-6.2743835,99.926872
3231500000,-6.1656785,99.492729
3236000000,-6.0626764,98.623833
3240500000,-6.1037402,98.370132
3245000000,-6.0114732,98.876785
3249500000,-5.8550386,98.838272
3254000000,-5.837275,98.633751
3258500000,-5.8737764,99.445793
3263000000,-5.7874889,100.12594
3267500000,-5.7836428,99.890045
3272000000,-5.8796415,100.03477
3276500000,-5.9216595,100.70113
3281000000,-5.881948,100.309
3285500000,-5.947751,99.829132
3290000000,-6.0426979,99.946274
3294500000,-6.0505795,99.978622
3299000000,-5.9992514,99.181107
3303500000,-6.0871863,98.552902
3308000000,-6.153018,98.668419
3312500000,-6.0857635,98.074348
3317000000,-6.1447897,97.009514
3321500000,-6.2502289,96.618958
3326000000,-6.1894264,96.198723
3330500000,-6.1263599,95.128731
3335000000,-6.1627645,94.2332
3339500000,-6.1522803,94.261932
3344000000,-5.9968309,94.148277
3348500000,-5.9355617,93.337784
3353000000,-5.9406433,93.590324
3357500000,-5.8410044,94.005493
3362000000,-5.7488432,93.952652
3366500000,-5.7894855,93.84861
3371000000,-5.8036199,94.427658
3375500000,-5.7325225,94.857918
3380000000,-5.7235804,94.492165
3384500000,-5.8200321,94.544487
3389000000,-5.8052073,95.05101
3393500000,-5.7439313,94.837418
3398000000,-5.8165703,94.417809
3402500000,-5.8992238,94.739975
3407000000,-5.8809748,94.992172
3411500000,-5.9098315,94.258827
3416000000,-6.0309391,93.849602
3420500000,-6.0976577,93.689514
3425000000,-6.0428972,92.906822
3429500000,-6.1025095,91.691765
3434000000,-6.18467,91.195747
3438500000,-6.1313434,90.591072
3443000000,-6.0564566,89.38221
3447500000,-6.09934,88.669807
3452000000,-6.0380635,88.891045
3456500000,-5.9062066,88.57531
3461000000,-5.8553729,88.203484
3465500000,-5.877399,88.134689
3470000000,-5.8159165,88.76152
3474500000,-5.7198524,88.752243
3479000000,-5.7834291,88.604988
3483500000,-5.7847748,89.26368
3488000000,-5.7025027,89.30043
3492500000,-5.7116575,88.828117
3497000000,-5.7672863,88.837677
3501500000,-5.7726126,89.462593
3506000000,-5.6991429,89.478836
3510500000,-5.7551389,89.161896
3515000000,-5.8164916,89.577286
3519500000,-5.8080688,89.904129
3524000000,-5.874692,89.177795
3528500000,-6.0137782,88.730202
3533000000,-6.1089902,88.579041
3537500000,-6.0929213,87.715126
3542000000,-6.1566262,86.243645
3546500000,-6.2293696,85.466759
3551000000,-6.1666398,84.866989
3555500000,-6.050034,83.56218
3560000000,-6.0501256,83.220695
3564500000,-5.9963207,83.540466
3569000000,-5.8394084,83.495964
3573500000,-5.8218608,83.156746
3578000000,-5.8527112,83.482506
3582500000,-5.8282595,84.086151
3587000000,-5.7655721,83.713173
3591500000,-5.8293166,83.32737
3596000000,-5.8406029,83.567184
3600500000,-5.7544761,83.578751
3605000000,-5.7279639,83.117424
3609500000,-5.7607784,83.316887
3614000000,-5.7279773,84.138016
3618500000,-5.6596975,84.203316
3623000000,-5.7353439,84.232132
3627500000,-5.8359165,84.697929
3632000000,-5.8972597,85.17569
3636500000,-5.9406953,84.286629
3641000000,-6.1418891,83.906235
3645500000,-6.1933923,83.332497
3650000000,-6.1690798,82.144104
3654500000,-6.2131681,80.579391
3659000000,-6.280726,79.812653
3663500000,-6.182869,79.394234
3668000000,-6.0721412,78.459274
3672500000,-6.066752,78.012817
3677000000,-6.0097837,78.463112
3681500000,-5.896215,78.387947
3686000000,-5.8888311,78.173195
3690500000,-5.9330378,78.564545
3695000000,-5.9131083,78.944641
3699500000,-5.864872,78.517982
3704000000,-5.9349422,78.109406
3708500000,-5.9081321,78.369148
3713000000,-5.8277006,78.185104
3717500000,-5.7931547,77.817734
3722000000,-5.8216963,78.157585
3726500000,-5.7689934,78.919312
3731000000,-5.6978621,79.210266
3735500000,-5.7732854,79.322052
3740000000,-5.8962879,80.095917
3744500000,-5.9317579,80.427391
3749000000,-6.0517774,79.670151
3753500000,-6.2703352,79.11377
3758000000,-6.3504419,78.358292
3762500000,-6.3431835,76.895905
3767000000,-6.3708434,75.213501
3771500000,-6.3743796,74.329132
3776000000,-6.2530951,73.862892
3780500000,-6.1337833,73.075081
3785000000,-6.1121726,72.939445
3789500000,-6.0761819,73.659714
3794000000,-5.9907565,73.810089
3798500000,-6.0041351,73.60215
3803000000,-6.0865655,74.016907
3807500000,-6.0654974,73.868446
3812000000,-6.0522103,73.165184
3816500000,-6.1161852,72.561653
3821000000,-6.0548129,72.72319
3825500000,-5.9177928,72.577385
3830000000,-5.8433428,72.257584
3834500000,-5.8518796,72.984619
3839000000,-5.791316,73.963959
3843500000,-5.7607603,74.590225
3848000000,-5.882987,74.918121
3852500000,-6.0447807,75.724785
3857000000,-6.1311173,75.76931
3861500000,-6.2465911,74.883492
3866000000,-6.4621391,73.895462
3870500000,-6.5196433,73.062775
3875000000,-6.48175,71.378586
3879500000,-6.5343289,69.757637
3884000000,-6.4890623,69.171936
3888500000,-6.3438888,68.686073
3893000000,-6.2412372,68.422562
3897500000,-6.2187643,68.418221
3902000000,-6.1729207,69.099747
3906500000,-6.1186085,69.254478
3911000000,-6.1811419,68.990128
3915500000,-6.2690668,69.15535
3920000000,-6.2806225,68.979675
3924500000,-6.2296529,68.042725
3929000000,-6.2508368,67.300964
3933500000,-6.1834998,67.325211
3938000000,-6.0371957,67.255272
3942500000,-5.9653516,67.256165
3947000000,-5.9485993,68.178452
3951500000,-5.8802023,69.405655
3956000000,-5.8914995,70.14399
3960500000,-6.0185223,70.755829
3965000000,-6.2056236,71.587845
3969500000,-6.3416305,71.349998
3974000000,-6.5191646,70.394569
3978500000,-6.7118874,69.176697
3983000000,-6.7733889,67.904167
3987500000,-6.7201004,65.999725
3992000000,-6.6949034,64.467804
3996500000,-6.6050348,64.039177
4001000000,-6.4159212,63.860691
4005500000,-6.3106456,63.870567
4010000000,-6.3388352,64.358467
4014500000,-6.3657389,65.134682
4019000000,-6.382853,65.268211
4023500000,-6.4576731,64.854485
4028000000,-6.5801783,64.381248
4032500000,-6.5646687,63.850079
4037000000,-6.5093484,62.576847
4041500000,-6.4552794,61.714443
4046000000,-6.3335972,61.768421
4050500000,-6.1428604,61.937447
4055000000,-6.0430532,62.40657
4059500000,-6.0065341,63.573196
4064000000,-6.0018239,64.929611
4068500000,-6.0491686,65.755562
4073000000,-6.2285476,66.493645
4077500000,-6.4337049,67.008385
4082000000,-6.5780845,66.797112
4086500000,-6.7671509,65.274574
4091000000,-6.9446964,63.72501
4095500000,-6.9817228,62.519238
4100000000,-6.8964162,60.604031
4104500000,-6.8356156,59.411751
4109000000,-6.7412229,59.33197
4113500000,-6.5897536,59.648239
