!CSV A.01.01
!Agilent Technologies,E8361C,US49010233,A.09.22.11
!Agilent E8361C: A.09.22.11
!Date: Wednesday, September 28, 2022 12:16:15
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S22(DB),S22(DEG)
4064000000,-16.871763,104.77678
4068500000,-19.218416,101.54006
4073000000,-22.117064,90.897324
4077500000,-24.158978,63.529583
4082000000,-22.466761,32.964096
4086500000,-19.124113,17.939461
4091000000,-16.339027,15.056672
4095500000,-14.082044,17.601305
4100000000,-12.204995,21.154665
4104500000,-10.914272,26.606991
4109000000,-9.8391142,32.843803
4113500000,-8.9180765,39.242878
4118000000,-8.3309946,45.003265
4122500000,-7.9954691,51.481232
4127000000,-7.740128,57.720249
4131500000,-7.6342516,62.907307
4136000000,-7.8707209,67.690918
4140500000,-8.1323662,73.187973
4145000000,-8.4015884,77.369064
4149500000,-8.959466,80.801392
4154000000,-9.6106272,84.873932
4158500000,-10.211374,89.248825
4163000000,-10.949074,92.147362
4167500000,-11.95146,95.768135
4172000000,-13.095318,100.43948
4176500000,-14.480789,103.72618
4181000000,-16.432583,105.6194
4185500000,-19.246714,105.44909
4190000000,-23.224215,96.239685
4194500000,-25.898314,56.127892
4199000000,-22.335138,15.692721
4203500000,-18.229103,7.072762
4208000000,-15.136762,7.9086127
4212500000,-12.923434,11.792768
4217000000,-11.302762,17.291658
4221500000,-10.135413,23.595715
4226000000,-9.1628551,29.684032
4230500000,-8.5397043,35.300186
4235000000,-8.2162962,41.411335
