"Freq [GHz]","dB(S(1,1)) []"
3.182,-9.12328205572715
3.191,-8.75806341590726
3.2,-8.41279663316008
3.209,-8.08646041961177
3.218,-7.7781108126602
3.227,-7.48687397562615
3.236,-7.21193933918048
3.245,-6.9525532607033
3.254,-6.70801327607193
3.263,-6.47766295684577
3.272,-6.26088735010799
3.281,-6.05710895869952
3.29,-5.86578421014882
3.299,-5.68640035939961
3.308,-5.51847277101404
3.317,-5.36154252931949
3.326,-5.21517432898083
3.335,-5.07895460308658
3.344,-4.95248985064155
3.353,-4.83540513011339
3.362,-4.72734269023672
3.371,-4.62796071355125
3.38,-4.53693215209231
3.389,-4.45394363824666
3.398,-4.37869445703105
3.407,-4.31089556895573
3.416,-4.25026867521587
3.425,-4.19654531923167
3.434,-4.14946602055299
3.443,-4.10877943888053
3.452,-4.07424156745205
3.461,-4.04561495632011
3.47,-4.02266796712373
3.479,-4.00517406184596
3.488,-3.9929111287655
3.497,-3.98566084936305
3.506,-3.98320811034147
3.515,-3.98534046516836
3.524,-3.99184764965521
3.533,-4.002521156054
3.542,-4.01715386998049
3.551,-4.03553977416879
3.56,-4.05747372262552
3.569,-4.08275128818942
3.578,-4.11116868581768
3.587,-4.1425227731228
3.596,-4.17661112878094
3.605,-4.21323220843934
3.614,-4.25218557667937
3.623,-4.29327221246374
3.632,-4.33629488433143
3.641,-4.38105859042756
3.65,-4.42737105729432
3.659,-4.47504329023331
3.668,-4.52389016700946
3.677,-4.57373106573436
3.686,-4.62439051697279
3.695,-4.67569886948987
3.704,-4.72749295862488
3.713,-4.77961676606151
3.722,-4.83192205978241
3.731,-4.88426900325545
3.74,-4.93652672340446
3.749,-4.98857382766131
3.758,-5.04029886136474
3.767,-5.09160069794226
3.776,-5.14238885565328
3.785,-5.19258373614869
3.794,-5.24211678167058
3.803,-5.29093054933207
3.812,-5.33897870253181
3.821,-5.3862259211262
3.83,-5.43264773345918
3.839,-5.47823027469519
3.848,-5.52296997708351
3.857,-5.5668731987716
3.866,-5.60995579856844
3.875,-5.65224266461929
3.884,-5.69376720529583
3.893,-5.73457081073081
3.902,-5.77470229334982
3.911,-5.81421731549231
3.92,-5.85317781179227
3.929,-5.89165141343172
3.938,-5.92971088071595
3.947,-5.9674335496746
3.956,-6.00490079759554
3.965,-6.04219753157362
3.974,-6.07941170332646
3.983,-6.1166338527147
3.992,-6.15395668161908
4.001,-6.19147465908691
4.01,-6.22928365797115
4.019,-6.26748062265628
4.028,-6.30616326689542
4.037,-6.34542980027588
4.046,-6.38537868138082
4.055,-6.42610839532017
4.064,-6.46771725295765
4.073,-6.51030320885638
4.082,-6.55396369469448
4.091,-6.59879546465615
4.1,-6.64489444907456
4.109,-6.69235561237952
4.118,-6.74127281117912
4.127,-6.79173864806812
4.136,-6.84384431649996
4.145,-6.89767943177472
4.154,-6.95333184287242
4.163,-7.01088741949357
4.172,-7.07042980824701
4.181,-7.13204015144329
4.19,-7.19579676140265
4.199,-7.26177474256499
4.208,-7.3300455529918
4.217,-7.40067649607344
4.226,-7.4737301324039
4.235,-7.54926360086042
4.244,-7.62732783694288
4.253,-7.70796667540186
4.262,-7.79121582314938
4.271,-7.87710168743887
4.28,-7.96564004338842
4.289,-8.0568345241817
4.298,-8.15067491683154
4.307,-8.24713524637828
4.316,-8.3461716320167
4.325,-8.44771990014891
4.334,-8.55169294206261
4.343,-8.65797780822188
4.352,-8.76643253750142
4.361,-8.87688272864883
4.37,-8.9891178734546
4.379,-9.10288748723583
4.388,-9.21789709300798
4.397,-9.33380414178764
4.406,-9.45021398334053
4.415,-9.56667603954781
4.424,-9.6826803760657
4.433,-9.79765491594477
4.442,-9.91096358907314
4.451,-10.0219057599495
4.46,-10.1297173178354
4.469,-10.2335738402895
4.478,-10.3325962441125
4.487,-10.425859306204
4.496,-10.5124033599839
4.505,-10.5912493418242
4.514,-10.6614171716064
4.523,-10.7219472045346
4.532,-10.7719242001331
4.541,-10.8105029430981
4.55,-10.8369343548269
4.559,-10.8505906975457
4.568,-10.8509883400629
4.577,-10.837806562998
4.586,-10.8109010526566
4.595,-10.7703110628773
4.604,-10.7162596822449
4.613,-10.6491471753366
4.622,-10.5695379021861
4.631,-10.4781417901364
4.64,-10.3757916796947
4.649,-10.2634180568358
4.658,-10.1420227115713
4.667,-10.0126527447048
4.676,-9.87637611771123
4.685,-9.73425964931237
4.694,-9.58735005067686
4.703,-9.43665829592158
4.712,-9.28314737130445
4.721,-9.12772324895449
4.73,-8.97122879270312
4.739,-8.81444022050207
4.748,-8.65806571136461
4.757,-8.50274574408018
4.766,-8.34905477940746
4.775,-8.19750393752432
4.784,-8.04854437048298
4.793,-7.90257107951414
4.802,-7.75992697529137
4.811,-7.62090702326195
4.82,-7.48576235460726
4.829,-7.35470425588724
4.838,-7.2279079770854
4.847,-7.10551631907604
4.856,-6.9876429781306
4.865,-6.87437563767202
4.874,-6.76577880676943
4.883,-6.66189641147794
4.892,-6.5627541496336
4.901,-6.46836162258774
4.91,-6.37871425900563
4.919,-6.29379504658255
4.928,-6.21357608760042
4.937,-6.13801999386019
4.946,-6.06708113583248
4.955,-6.00070675998511
4.964,-5.93883798725898
4.973,-5.88141070463252
4.982,-5.82835636068534
4.991,-5.77960267507244
5,-5.73507427087004
