"Freq [GHz]","dB(S(1,1)) []"
2.597,-13.422927080669
2.606,-13.2989780644932
2.615,-13.1811928455588
2.624,-13.0693726941311
2.633,-12.9633338229566
2.642,-12.8629063103505
2.651,-12.767933139703
2.66,-12.678269342394
2.669,-12.5937812328799
2.678,-12.5143457262336
2.687,-12.4398497297275
2.696,-12.3701896011752
2.705,-12.3052706677231
2.714,-12.2450067996358
2.723,-12.1893200343555
2.732,-12.1381402467706
2.741,-12.0914048622011
2.75,-12.0490586091193
2.759,-12.0110533090808
2.768,-11.9773477017511
2.777,-11.9479073032877
2.786,-11.9227042966833
2.795,-11.9017174529912
2.804,-11.88493208266
2.813,-11.8723400164868
2.822,-11.863939615981
2.831,-11.8597358132007
2.84,-11.8597401803995
2.849,-11.8639710300987
2.858,-11.872453546485
2.867,-11.8852199493361
2.876,-11.9023096919926
2.885,-11.9237696952361
2.894,-11.9496546193081
2.903,-11.9800271767081
2.912,-12.014958488866
2.921,-12.0545284902867
2.93,-12.0988263843345
2.939,-12.147951155471
2.948,-12.2020121434923
2.957,-12.2611296861522
2.966,-12.325435837526
2.975,-12.3950751705832
2.984,-12.4702056737346
2.993,-12.5509997526224
3.002,-12.6376453501826
3.011,-12.7303472000709
3.02,-12.8293282309626
3.029,-12.9348311420987
3.038,-13.0471201738275
3.047,-13.1664831009015
3.056,-13.2932334810602
3.065,-13.4277131971226
3.074,-13.5702953376191
3.083,-13.7213874691582
3.092,-13.8814353635283
3.101,-14.0509272543397
3.11,-14.2303987122335
3.119,-14.4204382448224
3.128,-14.621693748182
3.137,-14.8348799615215
3.146,-15.0607871063661
3.155,-15.30029092684
3.164,-15.554364388972
3.173,-15.8240913443475
3.182,-16.1106825158085
3.191,-16.4154942169041
3.2,-16.7400502646591
3.209,-17.0860675707274
3.218,-17.4554858668247
3.227,-17.8505018736571
3.236,-18.2736078374109
3.245,-18.7276335017857
3.254,-19.2157888082585
3.263,-19.7417010522467
3.272,-20.3094331630487
3.281,-20.9234558538515
3.29,-21.5885189242813
3.299,-22.3093127954927
3.308,-23.0897049932021
3.317,-23.9311323245094
3.326,-24.8293633415369
3.335,-25.7683016893815
3.344,-26.7091702377393
3.353,-27.5752666081459
3.362,-28.241629804665
3.371,-28.5569498612185
3.38,-28.4196085528968
3.389,-27.8535063700506
3.398,-26.9887192167902
3.407,-25.9734974147445
3.416,-24.9162140512737
3.425,-23.8787099569418
3.434,-22.8904561824172
3.443,-21.9626156379385
3.452,-21.0970855298178
3.461,-20.2914736894119
3.47,-19.5416461753015
3.479,-18.8429734144779
3.488,-18.1909102542721
3.497,-17.5812430834545
3.506,-17.0101739362959
3.515,-16.4743273067337
3.524,-15.9707226369191
3.533,-15.4967337803956
3.542,-15.0500457539049
3.551,-14.6286135241425
3.56,-14.2306247734272
3.569,-13.8544672040586
3.578,-13.4987002852027
3.587,-13.1620310622845
3.596,-12.8432935520283
3.605,-12.5414312402391
3.614,-12.25548223426
3.623,-11.9845666723315
3.632,-11.727876045193
3.641,-11.4846641353597
3.65,-11.2542393242075
3.659,-11.0359580556992
3.668,-10.8292192785336
3.677,-10.6334597162762
3.686,-10.4481498383475
3.695,-10.2727904242841
3.704,-10.1069096300763
3.713,-9.95006047915973
3.722,-9.80181871225289
3.731,-9.66178094005303
3.74,-9.52956305114989
3.749,-9.40479883462271
3.758,-9.28713878286423
3.767,-9.176249045383
3.776,-9.07181050880673
3.785,-8.97351798215341
3.794,-8.88107946974164
3.803,-8.79421551695241
3.812,-8.71265861649241
3.821,-8.63615266489773
3.83,-8.56445246080063
3.839,-8.4973232380016
3.848,-8.43454022767577
3.857,-8.37588824513096
3.866,-8.32116129744558
3.875,-8.27016220907715
3.884,-8.222702263163
3.893,-8.17860085675485
3.902,-8.13768516865354
3.911,-8.09978983885487
3.92,-8.06475665889387
3.929,-8.03243427259541
3.938,-8.00267788691267
3.947,-7.97534899267129
3.956,-7.95031509514249
3.965,-7.92744945445013
3.974,-7.90663083588047
3.983,-7.88774327021298
3.992,-7.87067582423109
4.001,-7.85532238160675
4.01,-7.84158143438362
4.019,-7.82935588531593
4.028,-7.81855286135287
4.037,-7.80908353859571
4.046,-7.80086297909773
4.055,-7.7938099799273
4.064,-7.78784693497286
4.073,-7.78289971003761
4.082,-7.77889753185122
4.091,-7.77577289171924
4.1,-7.77346146463606
4.109,-7.77190204480959
4.118,-7.77103649868233
4.127,-7.77080973668871
4.136,-7.77116970516114
4.145,-7.77206739998905
4.154,-7.77345690384765
4.163,-7.77529544904379
4.172,-7.77754350827886
4.181,-7.78016491589796
4.19,-7.7831270224816
4.199,-7.78640088593582
4.208,-7.78996150254393
4.217,-7.79378808175007
4.226,-7.79786436874063
4.235,-7.80217901915839
4.244,-7.80672603050623
4.253,-7.81150523494465
4.262,-7.81652285822554
4.271,-7.82179214938733
4.28,-7.82733408550798
4.289,-7.83317815519939
4.298,-7.83936322354208
4.307,-7.84593847969678
4.316,-7.85296446636078
4.325,-7.86051418741621
4.334,-7.86867428637404
4.343,-7.87754628336934
4.352,-7.88724785231263
4.361,-7.89791411216008
4.37,-7.90969889696053
4.379,-7.9227759582536
4.388,-7.93734004050404
4.397,-7.95360775568404
4.406,-7.97181816719043
4.415,-7.9922329766337
4.424,-8.01513619066711
4.433,-8.0408331304069
4.442,-8.06964863512869
4.451,-8.10192430736304
4.46,-8.13801465130252
4.469,-8.17828197395509
4.478,-8.22308995212634
4.487,-8.27279582100441
4.496,-8.3277412136276
4.505,-8.38824177467238
4.514,-8.45457578388868
4.523,-8.52697214778327
4.532,-8.60559824274139
4.541,-8.69054820519866
4.55,-8.78183234893897
4.559,-8.87936842995484
4.568,-8.982975461682
4.577,-9.09237069909472
4.586,-9.20717025812067
4.595,-9.32689362535502
4.604,-9.45097205959402
4.613,-9.57876061611604
4.622,-9.70955326571649
4.631,-9.84260036161976
4.64,-9.9771275520683
4.649,-10.1123551597724
4.658,-10.247517056329
4.667,-10.3818781446501
4.676,-10.5147497111208
4.685,-10.6455021015079
4.694,-10.7735743879446
4.703,-10.8984809067441
4.712,-11.0198147398111
4.721,-11.1372483724601
4.73,-11.2505318796162
4.739,-11.3594890681898
4.748,-11.4640120380251
4.757,-11.5640546226838
4.766,-11.659625141974
4.775,-11.7507788488257
4.784,-11.8376103918952
4.793,-11.9202465491977
4.802,-11.9988394227864
4.811,-12.0735602241498
4.82,-12.1445937272029
4.829,-12.2121334218698
4.838,-12.2763773665809
4.847,-12.3375247121268
4.856,-12.3957728512852
4.865,-12.4513151373058
4.874,-12.504339108432
4.883,-12.5550251539272
4.892,-12.603545558463
4.901,-12.6500638652377
4.91,-12.6947345030726
4.919,-12.7377026283347
4.928,-12.7791041384191
4.937,-12.8190658193397
4.946,-12.8577055955071
4.955,-12.8951328548751
4.964,-12.9314488272267
4.973,-12.9667469974353
4.982,-13.0011135390575
4.991,-13.0346277566395
5,-13.0673625276754
